budget,revenue,runtime,vote_average,vote_count,release_date,popularity,id
0,18074539,118,5.9,646,3/8/2013,7.150388,102362
135000000,585178928,98,6.8,2447,3/20/2013,14.757874,49519
0,0,80,6,2,2/9/1971,0.081011,148820
0,0,110,7,2,10/31/1956,0.129546,159412
0,0,111,8.3,3,11/21/1956,0.346396,143946
0,0,85,3.9,5,6/25/2010,0.187161,44158
0,0,100,6.5,8,1/22/2010,0.874264,85039
0,0,85,6.6,5,4/24/2010,0.193355,82079
0,0,105,7,2,9/9/2011,0.17424,72841
5000000,0,100,4.6,9,9/18/2012,1.719131,133183
0,0,91,6.4,12,4/26/1973,3.673082,42455
0,0,89,5.1,16,6/3/2008,11.978788,17728
0,0,90,6.2,17,12/25/2011,1.852427,80709
0,0,60,0,0,12/18/2000,0.001178,180016
0,0,93,1.3,3,1/1/2000,0.734755,70121
5000000,0,91,4.3,39,3/21/2011,3.042738,59883
0,0,100,4.9,15,5/6/1989,5.702677,26883
0,0,111,6.6,190,11/27/2012,8.804555,136403
0,0,176,8.5,2,4/1/1990,0.00022,71809
0,0,108,5.7,3,2/16/1962,0.141417,159414
0,0,11,6,1,2/2/2003,0.082861,160324
0,0,115,6.4,4,8/27/1947,0.1486,88812
0,3346265,105,6.1,99,9/14/2012,6.159679,127372
0,0,120,6.5,37,8/13/2010,2.698707,60534
0,0,95,5.9,14,1/15/2012,2.006277,140443
0,0,127,6.2,9,6/23/1965,6.946494,4868
0,0,72,0,0,6/2/1999,0.00168,268674
0,0,87,6.8,26,8/9/2012,1.564398,127962
225000,111300,86,7.1,7,11/1/2012,0.466236,139948
5000000,0,84,5.1,51,1/1/2011,3.826243,93394
0,0,94,5.6,10,10/25/2009,1.192361,44114
0,0,93,5.6,11,1/20/2010,0.693926,51853
0,0,107,6.7,3,9/28/1950,0.408682,68443
0,0,91,5.8,6,7/13/1949,0.213435,80890
0,0,81,0,0,11/15/2009,1.590847,190167
0,0,92,5.2,5,12/1/1962,0.184487,89924
0,0,92,6.4,15,4/1/1963,1.122097,29103
0,0,100,5.2,35,1/27/2012,2.989182,95775
0,0,80,4.6,4,10/12/2012,0.26625,103734
0,0,118,6.6,10,12/31/1951,1.074159,101557
0,0,0,4.3,6,1/21/2012,0.568235,158386
0,0,90,8,1,1/1/2010,0.221452,440145
0,0,90,5.9,196,2/17/2012,5.15245,89185
0,0,90,6.3,231,2/14/2010,5.458241,35558
0,0,97,6,188,11/11/2011,5.04144,81250
260,0,85,3,1,4/4/2008,0.042904,140697
4000000,0,96,5.2,46,11/9/2012,3.156772,117978
0,28234657,97,5.4,348,2/8/2013,11.783332,150117
30000000,27437881,100,5.3,732,3/14/2013,9.385769,124459
5000000,31724284,94,5,1580,1/24/2013,14.830235,122081
0,0,116,4.8,6,2/7/1987,0.297129,30198
0,0,99,6.3,6,12/31/1991,0.008673,62301
0,0,90,5.5,2,3/31/2011,0.496605,81225
0,0,98,5.7,7,5/3/2012,0.907309,126186
5000000,11724119,90,5.8,219,3/8/2013,6.757549,144789
0,0,93,0,0,5/26/2011,0.007498,80437
0,0,0,4.2,14,10/10/2012,0.553158,150211
0,0,81,5.7,3,10/11/2011,0.132262,169730
0,0,100,3.5,4,1/15/1990,0.000603,103198
0,0,100,7.3,3,4/14/2005,0.155054,40859
0,0,118,6.9,14,11/1/1975,3.273933,72882
0,0,89,6.5,7,1/10/2000,1.236516,40878
0,0,74,0,0,2/7/2012,0.008243,206266
0,0,90,8.2,6,1/18/2013,0.49248,158238
0,0,71,3.4,5,11/1/1954,0.369082,41030
0,0,86,3.7,9,4/28/1977,0.408121,49353
0,0,95,4,1,1/23/2012,0.04353,84173
1970000,0,86,5.9,6,8/3/2012,0.491187,123964
0,0,87,5.9,6,1/10/2010,1.051781,41156
0,0,89,2.2,6,12/1/1988,0.80656,31131
13000000,68572378,94,6.6,1275,3/14/2013,8.611077,158011
70000000,161025640,120,6.2,3010,3/20/2013,10.978188,117263
0,0,87,0,0,5/27/1957,0.003235,152992
0,0,62,6.5,4,4/16/1916,0.616015,148357
0,228,84,3.6,31,3/22/2013,3.097025,156268
0,0,78,7.5,8,3/1/2012,0.837594,96088
0,0,90,4.8,4,12/12/1990,0.151671,109425
0,0,90,5.5,4,1/9/2001,0.419783,107250
0,0,84,0,0,1/1/1936,0.008354,210621
0,0,96,5,7,11/8/1930,1.14295,130816
0,0,0,0,0,1/21/1996,0.332653,134806
0,0,92,4.5,2,4/28/2007,0.948353,23524
120000,0,90,0,0,,0.0375,116059
0,0,0,6,2,4/10/2011,0.092413,68047
0,0,111,6.6,21,1/22/2012,1.926106,84316
0,0,95,7.1,725,10/19/2012,5.731701,84199
0,0,49,6,7,5/25/2000,1.637685,55892
0,0,145,7,4,6/15/2011,1.496974,140846
0,0,95,5.7,39,2/12/2013,3.00147,167305
0,0,98,0,0,10/29/1970,7.40E-05,94551
0,0,91,0,0,3/25/1983,0.242617,188524
0,0,95,5.5,2,8/23/1998,0.1034,126748
0,0,105,6.5,2,9/20/1998,0.193722,247695
0,0,,7,1,6/1/2008,0.043159,62130
0,0,109,7,1,7/5/1959,0.617565,119001
0,0,87,5.6,11,4/29/2009,7.04835,43550
0,0,89,6.5,2,1/1/1929,0.087327,30631
0,0,98,4.8,24,10/21/2008,1.728538,20016
0,0,90,4.9,30,1/28/2011,2.427323,55861
0,0,104,5.2,13,9/24/2008,5.543966,25038
0,0,88,4.3,10,12/10/2012,1.475684,146313
0,0,0,5,3,2/2/2007,0.566517,189364
0,0,85,6.2,3,3/13/2012,0.159774,179668
0,0,96,4.6,5,5/8/1992,0.466287,46972
0,0,44,6.4,12,7/11/1999,1.549716,128748
0,0,86,0,1,9/22/1993,0.680068,281583
0,0,73,7,1,4/28/1934,1.236137,198146
0,0,95,6.6,7,9/10/2009,0.346332,34496
5000000,0,91,3.3,25,8/1/2012,2.269177,117923
0,11879046,105,7.3,259,9/26/2012,9.617662,121875
0,0,89,3.3,5,7/20/2012,0.813846,109416
0,0,102,5.6,7,7/12/2012,0.845582,120399
0,0,43,1,1,8/6/1943,0.268708,100814
0,0,130,4.3,4,1/1/1992,0.448514,45562
15000000,35485608,140,6.8,1689,3/20/2013,7.492658,97367
0,704,100,6.9,96,3/6/2012,9.572066,78215
0,0,100,5.8,165,9/8/2012,10.642891,127867
0,0,92,5.9,37,3/24/2013,4.657956,173153
1000000,0,90,3.8,2,3/1/2008,0.080345,75626
0,0,99,6.3,18,9/27/2009,5.751436,51249
0,0,0,4.3,3,4/10/2012,1.024535,96999
44000000,63327201,125,6,1859,3/22/2013,11.342024,72710
1000000,0,96,7.1,21,8/5/2010,1.758492,54328
1000000,0,90,3,2,3/19/2011,0.306456,83735
0,0,93,4.4,9,1/1/2010,0.663723,59419
0,0,106,6.3,9,9/20/2012,1.170867,119634
0,0,81,0,0,8/14/2008,0.031905,58197
0,0,99,5.5,7,9/23/2011,2.018721,70736
3000000,0,95,5,6,7/1/1984,0.218525,96404
2000000,0,85,6,25,3/12/2011,0.967134,59441
6000000,5206,93,5,52,1/1/2011,8.278079,65650
0,0,89,5,8,9/9/2011,0.961196,77880
13000000,18000000,107,5.5,307,3/21/2013,10.098539,144340
0,0,178,4.3,14,4/18/2010,1.650176,62878
0,0,118,4.3,8,11/9/1945,1.749168,160660
431274,0,0,7,1,9/28/2012,0.103806,131822
0,0,87,5,3,4/11/2006,0.142365,20989
0,0,98,6,1,9/28/2005,0.057863,142989
0,0,105,0,0,3/8/1968,1.011509,219302
7100000,0,178,7.3,68,10/20/2006,7.633636,17501
0,0,96,6.2,6,11/17/2008,1.405496,18034
0,0,107,7.5,4,7/11/2012,0.277824,111667
0,0,97,6.4,8,7/11/2011,1.117776,116466
0,0,90,5,1,1/27/2012,0.414932,96535
0,0,166,7.2,23,8/9/2009,1.630422,23790
0,0,88,4.4,8,6/29/2004,2.769025,34601
3900000,4900000,199,6.7,10,2/18/2000,0.562097,60579
0,0,86,5.5,4,4/21/1983,0.845334,5686
0,0,25,5.9,11,12/8/1974,1.353059,26547
0,0,95,4.5,82,4/25/2006,6.204275,18843
0,0,89,4.8,12,6/28/1974,1.791601,28067
0,0,60,0,0,3/1/2005,0.004169,189359
0,0,60,2.9,8,1/1/1983,2.089464,19809
0,0,85,7.2,24,7/19/2011,5.389068,75720
0,0,93,5.8,42,9/12/2013,3.897281,158739
0,0,131,6.9,8,11/22/2012,0.929422,127509
0,0,106,3.5,3,10/21/2009,0.223105,111098
0,0,95,6.7,5,5/7/2007,0.459026,63840
0,0,89,5.8,18,10/7/2012,2.125772,136698
500000,0,101,3.8,2,10/1/1993,0.952815,55144
0,0,103,5.7,11,10/27/2012,1.607827,127544
0,0,135,5.8,29,2/12/2012,1.406776,91694
0,0,,7,2,9/26/2001,0.07607,54356
0,0,98,4,14,3/25/2008,1.645895,14607
0,0,91,6.6,7,1/30/1984,0.879728,148034
0,0,171,6.4,37,8/8/2003,3.273286,25516
0,0,85,5,10,8/10/1960,0.512911,55663
0,0,90,2.7,5,1/1/2004,1.593302,31389
0,0,89,0,0,1/1/1987,0,87090
0,0,91,5,3,11/20/1997,0.402696,79816
0,0,22,5.6,8,6/25/1917,0.885458,51355
17000000,97542952,91,6.4,1754,4/5/2013,12.01525,109428
20000000,24261569,101,6.5,975,3/27/2013,7.876299,68727
0,0,88,6.3,9,7/31/1966,2.382208,3146
0,0,80,6.8,5,5/14/1952,0.332994,102524
0,0,90,6.5,4,4/2/2013,0.191493,224992
0,0,114,6.3,26,4/1/2011,2.271809,54093
8500000,9747,99,5.7,284,3/15/2013,7.67857,93828
0,45250,98,5.6,60,9/11/2012,3.751532,128136
0,0,104,5.6,196,10/29/2012,7.881755,133698
0,0,102,6,5,2/24/2011,0.575124,58483
0,0,109,5.7,15,12/20/2012,6.60279,173294
0,0,89,6.8,6,4/23/2011,0.575473,81619
0,0,95,5.9,8,1/7/2005,1.116696,40798
0,0,113,6.3,23,9/19/2011,7.502597,85449
0,0,88,1,1,10/10/2012,0.091852,158231
0,0,105,6.8,7,11/14/1956,0.591862,57993
0,0,110,7,1,10/1/1966,0.099109,64875
1200000,1404,85,3.9,7,6/16/2000,0.584397,44895
0,0,110,6.1,11,11/14/1984,2.071165,25290
0,0,97,6.4,8,6/20/1967,4.910542,3052
0,0,73,0,0,3/1/2008,0.005242,412109
0,0,75,5,1,7/23/2012,0.622835,84171
0,0,94,4,2,8/15/2001,0.514363,51167
0,0,0,0,0,1/1/2009,0.006884,152938
0,0,84,8,1,6/8/2011,0.044894,81579
0,0,93,6.8,9,5/14/2010,0.890254,44671
0,0,360,7.9,22,6/1/2004,0.779002,89049
0,0,92,6,4,9/11/2012,0.228558,124080
0,0,94,6.4,9,1/22/2010,0.912766,54994
0,0,62,0,0,4/7/2013,0.054699,202132
120000000,286168572,124,6.4,4862,4/10/2013,14.654053,75612
0,0,90,3.2,38,4/23/2012,2.554387,100089
0,0,115,4.9,14,3/8/2012,1.183753,92484
0,0,134,6.2,3,6/7/2008,0.974418,55956
0,0,110,6.7,138,2/27/2013,13.631223,171337
25000000,432274,113,4.8,61,3/28/2012,5.405958,59963
0,0,45,0,0,10/6/1976,0.66584,198001
110,0,90,7.9,20,1/21/2012,1.045944,84179
0,587615,112,5.9,164,2/22/2013,8.452485,60281
40000000,95020213,128,6.8,795,4/12/2013,11.637224,109410
0,0,97,5,1,10/30/1992,0.000431,293089
0,0,82,6.6,5,12/23/1963,0.476712,85510
700000,0,75,7.1,21,4/9/2011,1.517025,86577
0,0,98,5,1,10/27/2011,0.420241,125140
0,0,89,0,0,11/27/1970,0,417399
0,0,111,4.9,5,11/5/2010,0.473057,62325
0,0,0,0,0,1/1/1975,0.000189,76809
0,0,100,5.8,20,6/22/2012,0.842744,117534
0,0,90,6.6,13,9/29/1993,1.350475,24527
0,0,100,6,9,10/8/1984,0.568187,60573
0,0,78,4.6,10,11/15/1955,0.910456,43314
0,0,78,4.9,7,10/1/1951,2.298765,34269
0,0,80,5,1,3/12/2012,0.336686,96090
5500000,10016934,116,6.2,86,9/4/2012,4.711231,126250
0,0,80,0,0,6/15/2012,0.00891,140448
0,0,86,6.5,7,10/29/2011,0.333467,78056
0,0,100,4.8,7,9/23/2011,5.114346,103707
0,0,110,6.7,3,1/1/1970,0.488919,32599
0,0,0,5.5,2,10/26/2001,0.071765,149469
0,0,117,8,483,7/21/2012,10.249498,110420
0,4542,90,6,4,8/7/2009,0.14603,50221
0,0,90,5.4,7,12/26/1959,1.181169,62472
0,0,87,5.7,3,1/1/2000,0.401288,56419
0,0,240,8.2,37,5/4/2010,2.48821,37757
10000000,3428048,115,6.9,459,9/11/2012,12.18812,127517
0,0,79,5,20,4/14/2013,1.589559,186606
0,0,98,3,5,8/10/2010,0.7402,46451
0,0,90,7.5,14,4/27/2011,0.847384,81623
0,0,107,7.1,4,12/13/1943,0.211747,65646
0,0,90,4.3,6,1/1/1961,0.337964,43023
0,0,87,6.3,5,6/24/1958,0.268765,43113
20000000,78378744,86,4.6,813,4/11/2013,14.27281,4258
2270000,0,123,8,3,9/4/2009,0.39307,40864
0,0,109,7.3,60,9/15/2012,3.015326,102001
0,5300000,83,5.5,43,1/23/2007,3.478962,13647
0,3100000,77,6.2,53,5/16/2011,1.697118,63686
0,0,102,7.4,7,9/19/2009,0.521868,78432
0,0,79,4,10,1/1/1967,2.31428,42699
0,0,40,5.7,7,4/20/2012,1.926557,92837
25000000,86175291,130,6.1,1595,4/18/2013,9.218002,134374
3000000,0,88,5.6,11,9/9/2011,1.430827,74394
0,0,83,3.7,61,3/27/2012,3.488991,80384
0,0,126,10,1,10/23/1980,0.329193,71508
0,0,92,7.8,8,7/12/1941,4.725522,29886
0,0,78,6,5,12/1/1948,1.01699,31664
0,0,88,5.2,61,4/24/2013,10.474313,169934
0,0,38,6.8,48,1/27/2009,5.539197,15257
0,7000000,81,6.7,108,2/2/2010,5.769957,30675
0,125,96,7.1,36,6/27/2013,2.690008,137563
1200000,2861020,114,6.3,25,4/19/2013,1.472463,176124
0,0,93,6.3,74,4/20/2012,5.825388,121606
0,0,94,6,140,8/10/2012,9.609614,84204
12000000,0,100,5.6,251,9/27/2012,9.329974,106021
0,0,85,4,10,9/9/2009,1.377897,25693
0,0,92,5.5,2,3/14/1942,0.213969,97767
0,0,77,7.1,197,2/28/2012,5.803594,76589
0,0,56,6.6,36,4/22/2013,1.510944,229768
3860000,64076736,130,6.3,280,1/8/2013,8.959821,44865
0,0,76,5.9,12,2/18/1953,0.764046,44692
0,0,72,6,2,2/22/1935,0.306936,82106
0,0,92,3.4,6,7/24/1991,0.360854,110830
0,0,93,5,3,8/4/1993,0.869784,183015
0,0,90,0,1,3/18/2013,0.340861,179179
0,0,69,5.5,2,2/26/1932,0.238776,221656
0,0,88,7.6,26,10/13/2006,7.429735,50787
0,0,84,5.2,22,11/11/2008,2.410649,24133
0,0,,0,0,4/8/1949,0.005578,55524
0,0,89,6,4,1/1/2008,0.185714,36549
0,0,75,7.3,4,5/23/2012,0.149432,130804
32000000,126041322,107,6.2,2394,6/12/2013,11.414048,109414
200000000,1215439994,130,6.8,8951,4/18/2013,23.721243,68721
0,0,90,5.4,21,2/3/2008,5.540214,18089
5000000,0,128,5.4,10,9/7/1977,1.387287,42603
0,0,90,4.9,4,4/12/2013,0.737019,128201
0,0,71,5.2,10,6/21/1931,0.377614,38453
0,0,95,6.1,20,9/6/2008,11.295267,19688
0,2915767,75,6.6,109,5/6/2013,7.389122,166076
0,0,167,4.5,2,7/16/1952,0.100693,118636
0,0,104,0,0,3/16/2006,0.005145,36229
10000000,0,90,5.3,223,4/18/2013,7.112624,77234
0,104810,91,5.8,117,5/16/2013,9.673017,174321
6000000,0,93,6.5,18,8/16/2013,2.871891,179154
6200000,4820000,113,6.9,22,9/10/2010,1.077252,91073
40000000,5446000,130,5.9,77,12/21/2011,6.475665,77221
0,0,91,1,1,1/1/1979,0.006091,56584
0,0,96,5.8,8,1/1/2000,1.164735,23705
0,0,86,6.8,5,4/7/1954,0.210882,57849
8000000,0,92,5.1,22,5/31/2008,3.092242,20181
0,0,158,4.6,13,5/11/1997,3.600607,2966
0,0,72,0,0,9/17/1932,0.313017,156306
10000000,21587700,130,7,1080,5/1/2013,7.881579,103731
0,0,94,5,13,1/13/2011,1.025725,82662
0,25,92,7.1,5,1/1/1970,0.005351,42587
0,0,85,5.8,12,10/2/1976,0.991969,32100
0,0,86,5.1,6,3/15/2008,1.61646,19989
0,0,99,2.7,3,8/17/2001,0.663588,96279
0,0,100,5.3,3,12/4/1988,2.11126,109669
0,0,60,8.5,21,5/27/1993,1.069902,25117
0,0,87,4.8,2,5/13/1982,0.000308,66209
0,0,89,6,1,9/14/1980,0.003013,64272
0,0,100,6,1,10/28/2010,0.086291,52225
0,0,115,6.9,79,7/4/2011,3.688285,70057
0,0,98,6.3,4,9/7/1951,0.568075,88176
0,0,100,6.3,4,1/20/2013,0.527539,159011
0,0,93,5.5,16,12/7/2012,7.987933,110272
2000000,0,96,5.7,50,3/10/2012,3.222525,95755
0,0,85,6.4,7,6/10/1983,0.009961,74257
0,0,87,5.3,7,10/28/1976,0.018297,58954
0,0,109,6.7,9,1/21/1982,0.995774,19156
0,0,61,6,27,6/27/2009,2.215998,26693
0,0,60,4.6,22,6/27/2009,1.280953,36917
0,0,96,8,1,4/14/1984,0.669701,56763
0,0,91,6,3,1/1/1987,0.782932,31700
180000,175742,85,4,12,10/22/2011,0.437372,101501
83000000,0,88,5.4,54,4/23/2013,4.525671,165739
0,0,75,5,24,9/22/2011,2.274115,53101
0,0,0,5.8,5,10/17/2008,0.755399,25272
0,0,148,4.5,2,12/9/1979,0.0339,106849
0,0,105,6.2,64,3/28/2013,3.931936,172631
0,0,65,6.7,14,4/13/2012,0.76495,105787
0,0,90,0,0,8/18/1965,0.005905,53619
0,0,100,6.5,23,9/9/2012,7.618217,139463
0,0,50,6.5,4,9/11/2011,0.714819,127728
0,0,89,7.2,19,1/1/2012,1.486697,98541
0,0,100,6.9,57,9/12/1997,3.216563,48254
0,0,150,0,0,12/16/1979,0.061085,106851
0,0,240,8.3,4,11/23/1977,0.107892,53197
0,0,88,7.7,3,9/24/1975,0.415934,112823
0,0,485,4,7,8/2/1964,0.789978,108419
0,0,88,3.8,2,5/18/2010,0.414768,40852
0,0,126,6.1,10,12/22/1976,0.648964,45736
0,0,101,6,4,10/14/1977,0.527499,149961
0,0,84,4.3,2,12/16/1983,0.276669,64988
0,0,89,5,1,1/1/1998,0.322091,68761
0,0,110,6.1,12,10/12/2008,5.229646,14921
2500000,3003,102,4.4,91,2/14/2012,5.46567,94901
2000000,0,98,5.4,46,12/7/2012,5.538648,60540
0,0,90,4.3,2,6/29/2011,0.231304,77439
0,0,98,3.3,3,8/18/1998,0.506837,19568
0,0,115,4.9,7,9/23/1981,10.396878,109962
75000,0,75,6.2,7,5/2/2013,1.135016,191024
0,0,90,6.1,9,5/14/1962,0.918733,27699
0,0,86,6.5,1,12/29/1944,0.469587,101297
0,0,104,6.4,9,4/8/2004,1.245443,21522
6000000,0,90,5.7,87,6/7/2013,5.236985,72525
0,0,94,6.8,8,1/1/1973,0.002001,39889
11000000,0,92,4.6,51,10/7/1999,2.603049,11119
0,0,85,5,29,11/16/2011,5.829328,82501
0,0,66,0,0,12/4/1934,0.471426,183171
0,0,90,4.7,3,11/19/1999,0.550019,86023
105000000,351040419,143,7.3,3885,5/10/2013,17.598936,64682
0,0,96,3.8,9,11/10/2009,0.954211,26293
34000,0,44,7.3,8,10/30/1976,0.103347,100224
0,0,110,7.3,4,9/18/1992,0.013026,124085
0,0,66,7,2,9/15/1999,0.082011,104871
0,0,76,0,0,10/9/2010,0.006045,128847
0,0,82,5.7,11,6/10/1989,0.19886,61904
0,0,110,5.8,6,12/21/1988,0.602935,8768
0,0,77,5.4,7,9/1/1953,1.093081,31560
0,0,86,0,0,6/18/2001,0.00911,31715
0,0,93,0,0,4/14/2012,0.016164,137474
0,0,77,6.1,7,3/15/2011,0.879848,84391
190000000,467365246,132,7.4,4479,5/5/2013,15.78129,54138
0,0,102,8.4,4,1/21/1989,1.027139,72834
0,0,115,5,1,3/22/2013,1.355089,208700
3,0,121,5.7,3,4/16/1944,0.541358,118059
0,0,57,0,0,12/31/2012,0.011189,166773
3500000,0,88,2.5,3,4/2/2002,0.524742,278111
0,0,93,6.9,5,6/15/2012,0.497507,137499
0,0,93,5.2,26,4/26/2012,1.302359,60270
0,0,110,5.8,7,10/3/2009,1.227391,39319
0,0,98,6.3,32,11/11/2012,4.529236,123431
58000000,44000000,119,6.1,1691,6/7/2013,0.393865,116741
0,0,105,7.1,14,3/16/2007,0.844469,23112
30000,0,31,7.8,10,1/1/1977,0.353671,48227
0,0,84,7.5,3,11/27/1951,0.338909,83664
0,0,82,8,2,11/8/2007,0.116412,82594
0,0,0,3.7,3,1/19/1997,1.087671,55576
0,0,80,6,1,7/17/2012,0.047401,235373
0,0,83,5,4,4/18/1931,0.767608,28258
0,0,92,5.9,90,10/6/2004,4.542654,39386
0,0,115,6.9,18,1/15/1970,1.553736,42601
0,0,87,4.8,28,8/28/2009,4.181466,21862
0,0,120,9.5,2,12/5/2012,0.36934,149101
0,0,277,5,1,6/4/1983,0.172495,155596
0,0,150,7.5,2,4/6/1976,0.000844,149155
0,0,95,5.6,78,4/19/2009,7.793433,37269
0,0,107,7,73,12/18/1956,6.321126,458
0,0,151,0,0,12/17/1978,0.11859,106388
0,0,91,3.5,2,12/1/1980,0.227045,134397
0,0,64,4.5,2,3/22/2011,0.116648,74460
0,14752,95,4.9,44,11/7/2012,11.397245,139933
0,0,108,7.1,77,10/12/2012,13.922815,128216
0,0,93,6.7,6,9/12/2006,0.31215,16150
0,0,86,6.6,20,2/10/2010,1.005463,39333
0,0,100,3.5,2,10/28/1999,0.101767,41738
0,0,92,7.6,16,6/6/1977,1.479568,27861
0,0,76,5.6,25,2/15/2013,1.70827,97686
0,0,0,5.8,4,10/17/2008,0.271583,38875
0,10759874,104,6.7,63,1/16/2013,3.239562,156236
0,0,100,5.4,47,2/25/2013,3.924855,168676
0,0,90,7,1,3/24/1939,0.380349,64143
0,0,93,7.8,62,9/17/1973,4.700685,20803
0,0,600,9,1,11/14/1999,0.316897,194668
0,0,92,4.9,4,9/23/2012,0.268524,133082
0,0,165,4.2,10,1/6/2012,0.468012,83382
5000000,0,92,5.6,56,12/6/2011,2.32335,83900
4800000,10337387,90,5.6,886,5/30/2013,6.069475,77987
103000000,362000072,100,6,2991,5/23/2013,25.085639,109439
0,0,88,7.7,3,12/4/2009,0.234954,81576
160000000,788679850,130,6.7,5282,5/6/2013,1.657637,82992
100000000,268426634,102,6.4,1143,5/15/2013,11.913405,116711
0,0,97,4.7,13,1/19/1979,1.680242,197467
0,0,29,7.3,7,1/1/1975,0.000844,44357
0,0,551,9,4,4/26/2002,0.43462,86282
0,0,75,4,3,4/18/1932,0.637378,84038
0,0,24,6.5,24,12/4/1916,1.817301,2077
0,0,88,3.5,10,11/23/1979,7.936894,197481
0,0,95,6.2,3,1/1/2005,0.117955,54120
11000000,10631747,130,7.1,161,5/17/2013,9.166555,152780
500000,0,94,5.2,5,9/8/2002,0.197684,44546
31192,10000,89,6.3,26,9/1/2009,1.585713,42151
0,0,12,5.9,9,1/1/2002,0.869438,26146
0,0,97,5,1,9/1/1979,0.069994,95771
0,0,87,3.8,7,1/1/2006,0.877446,55657
0,0,84,4,2,1/1/1953,0.30079,43357
0,0,157,0,0,12/17/1980,0.00926,119933
0,0,102,5.5,11,1/1/2008,1.458231,28424
0,5475058,112,7.7,341,10/9/2012,12.507625,137182
0,0,95,6.5,2,8/25/2012,0.456974,118931
0,0,131,6,2,11/19/2011,0.418925,121725
500000,0,55,5.3,33,4/5/2012,1.60037,100493
0,4069826,86,7.3,358,5/17/2013,8.471415,121986
1500000,1165882,101,5.1,244,9/10/2012,9.981121,104755
0,0,112,5.6,9,3/4/1959,1.261092,18146
0,0,92,6.2,18,7/7/2011,0.993068,70757
0,0,96,3.9,7,5/20/2012,0.27304,94841
23000000,15600000,118,6.6,307,5/26/2013,7.339451,119675
0,0,90,5.5,2,6/27/1959,0.078006,128873
0,0,288,9.5,10,7/19/2000,0.7984,130824
1500000,0,115,6.7,36,10/31/2011,2.037221,81534
0,0,103,4.3,6,10/7/2010,1.349654,60152
0,0,0,6,2,10/11/2005,0.115112,39193
0,0,0,0,0,1/1/1993,0,293552
0,0,80,0,0,9/8/1994,0.015298,106263
0,0,65,0,0,6/14/1940,0.044963,189650
1800000,0,84,4.8,18,5/31/2011,1.396593,80034
0,0,88,5.8,9,10/15/2011,0.731987,108235
0,0,80,5.3,6,7/24/2010,2.017343,86843
2000000,58510,89,5.3,110,9/12/2012,8.367858,123103
0,0,111,6.6,121,2/21/2013,7.089137,166666
0,0,80,6.8,9,1/23/2013,0.867073,167658
0,0,71,6.5,2,1/1/2013,0.085108,219781
0,0,83,5.4,5,2/20/2013,1.459804,176182
0,0,103,7.3,8,7/24/1967,0.330594,51856
0,0,100,7.1,6,5/19/2009,0.327436,109455
0,0,92,5.3,5,4/25/2012,0.678927,84302
0,0,91,7.5,11,4/29/2011,0.570293,90873
130000000,243843127,100,5,2579,5/30/2013,10.747642,82700
0,0,86,7,2,10/6/1988,0.078806,49343
0,0,110,5.5,3,12/26/1963,1.013356,185291
0,0,81,5,3,6/17/2012,1.283474,111172
0,0,76,5,1,2/19/2008,0.466088,99453
0,0,95,4.4,9,1/1/1975,0.700924,28271
0,0,15,5.4,9,3/18/1915,0.857619,53405
75000000,117698894,115,7.3,5635,5/29/2013,17.852022,75656
10000000,1585582,92,6,234,8/8/2013,6.383512,77805
0,0,95,1,1,11/30/2012,0.168055,160758
500000,0,85,5.1,4,1/1/2005,0.719373,54894
0,0,89,6.2,13,8/5/2005,1.127808,68297
0,0,72,6.6,8,8/23/2007,0.30516,22911
0,0,87,4.9,35,1/1/2013,6.708802,194121
0,0,99,5.8,215,6/30/2013,7.089715,184125
0,0,95,5,52,7/20/2012,10.04115,118737
10000000,10759,109,6.4,132,11/2/2011,5.3584,74513
0,0,87,6.3,8,1/1/2010,0.582453,103970
0,0,90,5.5,65,5/19/2011,2.990369,38540
0,0,100,6.7,3,3/23/2012,0.124581,94326
0,25,89,5.6,11,11/4/2010,2.166081,43938
0,0,97,6.7,52,3/2/2011,9.702695,85431
0,0,96,6.8,2,11/14/1947,0.362895,32596
0,0,109,6.1,5,10/13/1966,0.509197,42714
0,0,89,5,3,6/5/1968,0.984142,124227
0,0,104,7.5,5,8/16/1962,0.347836,63212
0,0,112,6,6,1/1/2002,0.512034,40226
0,0,100,6,1,11/14/2009,0.126566,313972
0,0,76,5.7,12,1/22/2013,0.52137,97609
0,0,90,0,0,10/16/1985,0.000844,387042
0,0,90,6.3,23,3/1/2013,12.015917,176339
0,0,120,5,1,8/7/2006,0.076219,63923
500000,1000000,93,5.5,28,11/3/2012,5.411012,133463
0,0,75,5.7,3,8/1/1992,0.011353,57981
0,0,87,6.5,9,2/5/2000,0.901429,92620
0,0,92,6.1,107,8/30/2012,5.532455,116811
4600000,23198652,103,7.1,695,6/6/2013,10.342737,147773
0,0,123,5.5,17,9/24/2012,7.025918,101998
0,0,93,7.5,2,10/25/2007,0.111595,102331
0,0,55,9,1,6/12/2003,0.041972,183672
0,0,88,7.1,8,9/8/1933,0.567585,34977
0,0,87,5,35,9/13/2012,8.568944,127884
0,0,0,6.7,55,11/21/2012,3.130494,143567
0,0,108,7.5,233,10/4/2012,5.513308,111083
0,0,17,7.5,56,7/18/2010,2.533384,72660
0,0,107,7.1,117,9/8/2012,5.455903,91739
0,0,97,6.6,22,12/14/2012,10.559109,105526
12000,0,100,6.4,8,3/25/1968,1.289488,56500
